Date,Chevron,Walmart,Apple,JPMorgan,Amazon,3M,Coca-Cola,AT&T,S&P500,XOM,CMCSA,C,CSCO,DIS,ENB,F,IBM,KMB,MACY,MCD,MMC,MSFT,PEP,PFE,SBUX,TM,WEN,ADM,ABT,ADBE,AES,AFL,APD,ALL,MO,AEE,AEP,AIG,AMGN,ADI,AON,BSX,CPB,CL,DOV,EMN,GD,GIS,LOW,NEM,PG,TGT,WFC
20000321,43.00000,56.62500,1.20480,61.33333,3.61875,45.21875,24.71875,34.17674,1493.87,38.5,12.770833,435.46875,70.429688,38.65847,4.875,25.176008,108.508606,50.814957,21.03125,35.25,46.8125,51.375,34.3125,34.807877,4.875,93.125,20.125,9.297052,15.122348,22.921875,37.3125,10.84375,26.364477,22.0625,20.3125,30.4375,29.8125,1340,61.125,85,26.6875,10.84375,31.375,25.15625,31.044918,21.625,23.25,17.375,12.71875,24.125,28.5,33.46875,19.78125
20000322,42.00000,55.37500,1.28739,61.04167,3.53438,43.00000,23.53125,32.71337,1500.64,37.46875,12.5,440.625,72.1875,39.953251,4.875,24.179958,109.225624,49.676414,20.25,35.25,47.4375,51.625,33.5,33.799809,4.890625,90.25,20.1875,9.52381,15.402911,25.5,36.09375,11.03125,25.034691,21.5,19.4375,30.125,29.1875,1326.666626,61.75,92,26.9375,11.03125,29.6875,25.28125,31.463879,20.875,22.96875,17.34375,12.609375,23.3125,28.5,33.34375,20
20000323,42.31250,54.00000,1.26172,65.66666,3.38438,43.50000,23.50000,32.90219,1527.35,37.75,12.645833,462.65625,77.8125,41.001408,4.96875,24.454731,110.181641,51.234421,19.90625,35.1875,48.46875,55.9375,33.5,33.444023,4.921875,91.875,20.125,9.580499,15.178461,26.640625,36.90625,11.234375,26.191027,22.25,19.5,30.1875,29.5,1390.833374,57.6875,90.5,29,11.03125,30.0625,26.5625,31.296295,21.5,23.21875,17.46875,13.140625,23,28.09375,34,20.71875
20000324,42.81250,55.50000,1.23828,64.12500,3.63438,45.43750,23.50000,32.47734,1527.46,38.625,12.604167,454.21875,79.375,40.878094,4.96875,24.523424,115.320267,50.934803,20,34.8125,48,55.84375,32.9375,33.088234,4.828125,93.5625,20.0625,9.297052,15.094292,27.046875,37.875,11.484375,26.769196,23,19.8125,30.5,29.9375,1435,54.5625,87.75,30.625,11.15625,30.5,27.1875,30.83544,21.4375,24.125,17.125,13.4375,23.375,28.21875,34.5625,20.5
20000327,42.28125,55.43750,1.24609,63.12500,3.65625,44.31250,22.62500,32.61896,1523.86,38.257813,12.729167,450.46875,80.0625,41.186375,4.96875,24.282999,121.29541,49.856182,19.90625,34.75,46.25,52.03125,32.359375,32.969639,4.890625,97.875,20.125,9.297052,14.925954,28.40625,37.15625,10.96875,25.844126,21.75,19.609375,30.9375,30,1388.333374,60.375,88,29.9375,10.96875,29.1875,27.09375,30.877335,21.90625,23.90625,17.0625,13.359375,22.6875,27.625,34.21875,20.453125
20000328,42.43750,54.50000,1.24219,62.83333,3.50625,44.43750,22.43750,32.09970,1507.73,39.5,12.1875,457.5,77.875,40.384846,4.96875,24.454731,117.112808,49.556568,19.96875,35.125,47.3125,52.15625,32.5,33.266129,4.742188,99.1875,19.875,9.070295,15.206517,27.78125,36.40625,10.921875,25.959759,22.625,19.5625,30.3125,29.3125,1390.833374,62.8125,81.5,29.3125,10.6875,29,28.4375,30.961126,22,23.5625,17.15625,13.375,22.625,28.5,34.4375,20.34375
20000329,44.25000,58.75000,1.21373,60.25000,3.31250,43.81250,23.43750,31.91088,1508.52,40.25,12.291667,455.625,76.0625,40.261532,5,24.626465,113.766731,50.934803,21.09375,36.8125,46.9375,53.59375,33.25,34.511387,4.960938,101.5625,20.25,9.126984,15.655418,27.84375,37.6875,11.1875,26.30666,22.625,19.125,30.6875,29.875,1419.166626,62.25,86.25,29.3125,10.46875,29.9375,28.21875,31.589567,22.09375,23.53125,17.40625,13.765625,22.3125,29.34375,36.3125,19.71875
20000330,46.09375,59.00000,1.12277,58.00000,3.32500,44.50000,24.28125,31.43882,1487.92,39.3125,12.458333,457.5,73.625,39.706627,5,25.622513,117.351814,54.290508,21.75,37.625,51.8125,51.6875,35.9375,34.629982,4.96875,99.375,20.5,9.410431,15.935981,26.796875,39.8125,11.125,26.595745,23.25,21.5,30.625,29.9375,1449.166626,60.25,78,32.1875,10.125,31.125,28.09375,32.134216,22.8125,24.15625,17.9375,14.5,22.375,29,38.59375,19.59375
20000331,46.21875,56.50000,1.21261,58.12500,3.35000,44.28125,23.46875,31.81647,1498.58,39,13.75,449.0625,77.3125,40.693127,5.125,25.244701,113.169212,53.751198,21.125,37.375,55.15625,53.125,34.875,34.689278,5.601563,104,20,9.353741,15.7957,27.828125,39.375,11.390625,26.30666,23.8125,20.75,30.9375,29.8125,1460,61.375,80.5,32.25,10.65625,30.75,28.1875,32.092319,22.75,24.875,18.09375,14.59375,22.4375,28.375,37.375,20.375
20000403,46.15625,61.18750,1.19029,61.66667,3.17813,45.93750,24.65625,33.79910,1505.97,40.25,13.916667,465,72.9375,41.248032,5.15625,25.828592,116.634796,56.86721,21.375,38.5,53.09375,45.4375,36.125,36.053131,5.179688,104.75,20.75,9.52381,16.609333,26.390625,38.9375,11.75,27.867716,24.5,22.8125,31.125,29.8125,1568.333374,59.375,74.1875,31.5625,10.34375,30.6875,30.25,32.134216,24,25.4375,17.90625,15.125,22.4375,29.75,38.5,21.84375
20000404,44.90625,60.00000,1.13672,57.83333,3.19688,46.46875,26.18750,34.74320,1494.73,41.25,13.645833,442.5,73.125,40.569813,5.15625,26.962029,115.858032,56.627518,19.96875,38.53125,52.5,44.28125,36.4375,37.71347,5.429688,104.125,20,9.580499,17.703527,25.4375,37.15625,11.640625,27.520815,24.125,22.1875,31.9375,30.8125,1531.666626,56.4375,71,30.4375,10.5625,31.8125,30.34375,33.474888,23.46875,25.96875,18.5,14.921875,23.5,31.75,37.65625,21.625
20000405,43.75000,58.25000,1.16406,57.58333,3.10938,45.56250,23.81250,34.97923,1487.37,39.875,12.979167,440.15625,72.125,39.459999,5.15625,27.099415,119.502869,53.57143,20.03125,38.5625,50.6875,43.1875,36.75,36.646111,4.945313,103.5,20,9.637188,16.665445,26.796875,37.78125,11.484375,27.462997,23.5,22.375,32.5625,31.625,1465,59.625,72.984375,30,10.5,31.3125,29.21875,33.223511,23.3125,25.4375,18.25,14.90625,23.625,30.78125,37.09375,21.21875
20000406,44.46875,61.12500,1.11775,58.29167,3.21250,46.68750,22.87500,35.20346,1501.34,40.875,13.072917,444.84375,71.8125,39.891594,5.15625,27.442881,117.351814,53.811123,19.5625,37,52.4375,43,36.8125,36.408916,4.695313,98.25,20.25,9.750567,16.974066,28.65625,37.8125,11.5625,27.347364,22.8125,22.9375,32.1875,30.5625,1482.5,62.3125,78.8125,30.125,10.625,30.125,29.5,33.684364,23.4375,25.5625,18.03125,15.015625,23.0625,31.375,37,20.25
20000407,43.21875,61.50000,1.17634,57.58333,3.37813,45.81250,23.09375,35.02644,1516.35,39.78125,13.104167,442.5,74.9375,40.446499,5.15625,26.584215,117.710327,53.930969,19.8125,37,50.15625,44.53125,36,36.824005,5.007813,98,20.1875,9.52381,16.440994,31.25,38.5,11.375,27.058279,22.625,22.5,31.625,30.5,1450,60.9375,79,29.25,10.5,28.125,29.65625,33.558678,23.03125,25.375,17.6875,15.15625,23.1875,31.71875,37.125,19.875
20000410,43.03125,63.56250,1.11607,58.75000,3.16875,46.37500,22.50000,34.93202,1504.46,39.125,12.583333,466.875,72.5625,40.75478,5.5,28.061117,116.754303,53.751198,20.46875,36.375,50.6875,43.03125,36.25,37.77277,4.578125,102,20.0625,10.090703,16.637388,29.296875,39.71875,11.515625,27.23173,23.125,22,31.8125,31,1508.333374,58.875,71,28.25,10.5625,29,30.125,34.187119,23.625,25.375,17.53125,15.359375,23.0625,33,37.59375,19.75
20000411,44.34375,63.37500,1.06641,57.33333,3.16875,47.71875,23.59375,35.68731,1500.59,39.6875,12.041667,475.78125,70,41.92625,5.5,28.541969,114.125237,55.189358,20.71875,37.6875,50.8125,41.9375,37.0625,37.77277,4.742188,102.25,19.9375,9.977324,17.08629,29.875,39,11.765625,28.619333,22.75,21.75,32,31.625,1545.833374,59.125,68.25,28.3125,10.53125,28.5625,31.3125,35.192619,24.125,25.59375,17.8125,15.21875,23.375,33.21875,36.4375,20.1875
20000412,44.50000,62.43750,0.97545,57.87500,2.81875,47.31250,24.25000,35.49849,1467.17,39.96875,13.1875,472.5,65,39.521656,5.46875,29.469324,108.747612,57.106903,20.5625,36.3125,51.46875,39.6875,37.25,38.306454,4.703125,103.375,19.5,9.863946,17.787697,28.015625,38.28125,11.78125,29.313135,23.25,21.875,32.375,32.6875,1541.666626,58.390625,62.25,28.25,10.90625,29.5,31,35.025036,24.46875,26.15625,18.25,15.875,22.4375,34.65625,36.15625,21
20000413,43.46875,60.06250,1.01618,56.33333,2.40000,47.37500,23.62500,35.49849,1440.51,40,12.3125,469.21875,61.125,38.720123,5.625,29.915831,105.76004,58.005753,19.8125,34.125,51.15625,39.625,36.4375,37.594875,4.978516,105,19.5625,10.034014,17.591303,28.390625,38.21875,11.75,27.809898,23.4375,22.3125,33.25,33.875,1511.666626,57.8125,62.125,27.3125,11.25,30.9375,29.5,35.52779,24.15625,26.375,18.53125,14.875,21.3125,34.75,35.3125,20.875
20000414,42.84375,55.00000,0.99888,52.58333,2.34375,45.40625,23.50000,32.19411,1356.56,39.375,11.6875,435,57,38.350189,5.625,28.713701,100.382408,54.530201,18.84375,33.5625,47.8125,37.0625,36.4375,35.993832,4.398438,101.8125,19.625,9.410431,16.525164,24.453125,36.9375,11.515625,26.769196,20.875,21.125,32.875,33.25,1438.333374,52.75,58.625,25.6875,10.875,29.25,27.875,34.229012,22.96875,25.6875,18.09375,14.183594,22.3125,31.5,34.15625,20
20000417,41.46875,54.00000,1.10603,52.41667,2.35313,44.93750,24.25000,31.62764,1401.44,37.75,12.145833,444.375,66.5,38.226875,5.375,31.358383,106.95507,56.3279,18.21875,33.6875,45.90625,37.9375,36.625,36.053131,4.515625,101.875,19.0625,9.580499,16.917952,28.328125,37.15625,11.40625,27.636448,21,21.25,33.25,33.8125,1355,53.375,65.125,25.0625,10.5625,30,28.8125,33.851952,22.96875,25.21875,18.34375,13.609375,23.375,34.5,32.65625,19.6875
20000418,42.28125,53.87500,1.13281,53.66667,2.74688,44.93750,24.31250,31.34441,1441.61,38.09375,11.9375,465.9375,69.25,38.966751,5.375,30.431028,106.596558,55.848515,18.15625,32.5,47.46875,40.28125,35.9375,37.53558,4.679688,106,19,9.126984,17.142403,29.25,38.5,11.390625,27.173912,21,20.6875,33.25,33.875,1402.5,58.375,65.5625,25.375,11.53125,28.375,27.625,33.684364,22.46875,25.125,18.0625,13.757813,23.5,33.03125,34.6875,20.40625
20000419,42.37500,54.93750,1.08147,52.00000,2.67188,45.21875,24.59375,31.67485,1427.47,38.71875,12.041667,447.1875,66.125,40.384846,5.296875,30.224949,100.382408,55.608822,18.5625,33.0625,47.0625,39.34375,35.3125,39.195919,4.65625,104.25,19.1875,9.070295,17.22657,28.15625,39.71875,11.15625,25.786308,20.375,20.8125,33.125,33.6875,1400,56,63.0625,25.5,12.625,28.0625,27.84375,33.768158,22.0625,26,18.03125,13.703125,24.0625,33.03125,34.25,20.375
20000420,43.15625,57.68750,1.06138,51.54167,2.61875,46.12500,24.71875,31.10838,1434.54,39.5,12.104167,459.375,65.125,41.679626,5.171875,30.293642,99.426384,57.166824,18.5,35.8125,48.34375,39.46875,37.1875,39.373814,4.679688,106.25,19.125,8.843537,17.61936,28.15625,43.0625,11.890625,27.636448,22.5,21.375,33.875,33.8125,1445,54,64.75,26.125,12.15625,28.0625,28.5625,33.893845,23.21875,26.78125,18.09375,13.828125,23.8125,34.46875,34.625,20.90625
20000424,42.62500,58.87500,1.07589,49.83333,2.49063,48.68750,24.81250,31.91088,1429.86,39.9375,12.583333,463.59375,63.4375,39.706627,5.078125,30.396683,101.816444,57.885906,18.75,39,48.21875,33.3125,37.875,41.271347,4.992188,106.0625,19.3125,9.013605,17.984093,26.1875,41.90625,12.109375,29.197502,23.0625,21.5625,34.9375,35,1491.666626,51.3125,61.5,26.625,12.6875,28.125,29.3125,35.52779,23.46875,29,18.40625,14.125,24.0625,35.25,35.125,21.375
20000425,42.40625,59.68750,1.14565,52.04167,2.62188,46.90625,25.25000,33.94071,1477.44,40.5,13.5,483.75,66,39.953251,5.078125,30.224949,107.552582,58.485138,19.15625,38.75,51,34.6875,37.4375,41.212048,4.773438,108.125,20.1875,8.900227,17.843809,30,41.59375,12.203125,30.296022,23.8125,22,36.5625,36.125,1533.333374,54.3125,66.375,27.8125,13.9375,29,29.59375,36.072437,24.03125,29.65625,19,13.6875,23.1875,32.125,35.75,21.53125
20000426,43.15625,58.75000,1.08315,50.95833,2.67500,44.46875,24.71875,33.23263,1460.99,40.0625,13.104167,468.75,66.75,41.802937,5.078125,30.224949,105.640533,57.526367,18.34375,38.875,50,34,37.75,41.271347,4.640625,102.375,20.3125,8.956916,17.507133,28.71875,42.75,12.546875,28.5037,23.0625,22.3125,37.875,37.75,1520,57.25,65.5625,27.0625,13.625,27.4375,28.84375,35.52779,23.125,28.4375,18.875,13.609375,23.625,30.375,35.40625,21.53125
20000427,44.21875,57.68750,1.13170,49.25000,2.64375,43.71875,24.12500,32.66616,1464.92,40.34375,13.291667,461.25,69,41.063065,5.25,30.293642,105.76004,56.447746,17.6875,38.8125,50.21875,34.90625,37.4375,40.559772,4.632813,102.9375,20.3125,9.013605,17.507133,30.859375,42.21875,12.125,28.445883,22.625,22,37.25,38.125,1474.166626,54.125,71.5625,26.1875,13.5,26.6875,29.34375,34.480389,23.21875,29.6875,18.5625,13.359375,24,30.4375,34,21.03125
20000428,42.56250,55.37500,1.10770,48.08333,2.75938,43.31250,23.62500,33.09101,1452.43,38.84375,13,442.5,69.328125,43.036064,5.453125,30.087563,106.596558,55.548897,17,38.0625,49.28125,34.875,36.6875,39.966793,3.779297,99.9375,20.625,9.013605,17.254627,30.234375,44.96875,12.203125,28.734968,23.75,21.875,36.6875,36.625,1462.5,56,76.8125,27.0625,13.25,26,28.5625,34.061432,26.15625,29.25,18.1875,12.375,23.4375,29.875,33.28125,20.53125
20000501,43.15625,57.93750,1.10993,49.16667,2.99688,43.46875,23.12500,33.70468,1468.25,39,12.791667,452.34375,71.4375,41.432999,5.125,29.709751,107.07457,54.769894,17.1875,38.875,51.53125,36.71875,37,39.670303,3.867188,103.5,20.75,9.297052,17.08629,32.671875,43.9375,12.078125,29.197502,24,23.5625,36.4375,36.5,1467.5,55.875,77.6875,28.625,13.28125,26.0625,27.5625,35.52779,26.25,29.46875,18.21875,13,23.4375,29.851563,34.125,20.5625
20000502,44.65625,57.62500,1.05246,50.75000,2.80625,43.46875,23.12500,32.00529,1446.29,39.125,11.916667,458.4375,68,42.419498,5.53125,29.263247,106.477058,55.488976,17.65625,39.1875,51.0625,34.9375,37.5,40.737667,3.992188,102.5,21.125,9.353741,17.142403,28.875,42.5,11.96875,29.660036,23.8125,23.8125,35.5625,35.5625,1493.333374,56.125,71.3125,28.125,13.75,26.5,28.0625,34.983143,26.375,28.59375,18.125,12.71875,26.375,29.90625,34.4375,20.6875
20000503,43.65625,53.43750,1.02734,49.50000,2.70625,42.90625,24.25000,31.67485,1415.10,38.75,10.979167,450.9375,66.0625,40.693127,5.5,29.160206,103.36998,55.42905,17.046875,37.3125,48.8125,35.28125,37.5625,40.500473,3.976563,101.25,21,9.240363,16.889896,28.1875,42.78125,11.453125,28.272432,23.0625,23.25,35.3125,34.625,1460.833374,53.75,68.25,26.25,13.46875,29.5625,27.75,34.606075,25.90625,27.90625,18.9375,12,26.25,30.3125,31.875,20.28125
20000504,44.18750,51.00000,0.98828,48.83333,2.75313,42.71875,24.25000,31.01397,1409.57,39.75,11.75,439.6875,63.625,39.151718,5.65625,28.919781,102.891968,56.028282,17.34375,35.75,49.625,35.21875,36.6875,40.796963,4.179688,101.875,21,9.013605,16.721558,28.484375,42.5625,11.390625,28.677151,22.6875,23.3125,36.25,35.375,1466.666626,56.5625,68,29.375,13.15625,28.5625,27.96875,34.815556,26.09375,27.90625,19.03125,11.84375,27.75,30.21875,33.0625,19.875
20000505,45.37500,51.31250,1.01005,48.12500,2.92500,43.34375,23.53125,32.47734,1432.63,40,11.458333,446.71875,67.75,39.028404,5.625,29.057167,103.130974,56.507671,18.0625,35.6875,49.15625,35.5625,37.5,42.338711,4.210938,102.0625,21.4375,9.126984,17.030176,29.921875,43,11.375,29.024052,22.875,23.5,35.5,34.625,1487.5,59.5625,68.9375,29.5625,13.28125,28.375,28.5625,34.857452,26.09375,28.5,19.03125,11.953125,26.4375,30.4375,34.039063,19.9375
20000508,45.90625,52.37500,0.98326,48.00000,2.80078,43.65625,24.25000,32.38293,1424.17,40.21875,11.25,448.125,62.75,40.014908,5.6875,29.434978,104.923515,56.208054,18.21875,35.8125,50,34.90625,37.9375,43.76186,4.125,101.5,21.4375,9.240363,17.422964,27.34375,40.59375,11.5,28.908419,23.0625,24.1875,35.9375,35.1875,1540.833374,61.875,64.9375,30.3125,13.6875,29.5,28.8125,34.689869,25.71875,28.03125,19.09375,12.265625,26.6875,30.59375,34.125,20.625
20000509,45.06250,53.00000,0.94141,47.25000,2.81250,43.00000,25.25000,31.95808,1412.14,39.71875,11.020833,446.25,62.75,40.199875,5.53125,29.160206,104.206497,57.945827,18.1875,37,48.96875,33.90625,37.6875,42.338711,4.171875,100.375,21.625,9.183673,17.507133,28.078125,39.46875,11.6875,28.041166,23,23.625,35.9375,35.125,1520,59.9375,60.6875,30.875,14.15625,29.0625,29.5,34.187119,25.8125,28.75,19.125,12.3125,26.875,31.375,34.71875,20.75
20000510,45.43750,56.68750,0.88672,45.83333,2.66563,42.96875,26.40625,34.08233,1383.05,40.75,10.5,423.28125,58.5,40.508156,5.5,28.713701,98.47036,57.526367,18.3125,38.625,47.5,33.09375,39.1875,41.167576,4.070313,99.5,21.4375,9.353741,17.31074,26.546875,36.8125,11.890625,28.850601,23.125,23.75,36.125,36.1875,1524.166626,59.8125,56,31.75,13.34375,28.75,29.09375,33.432991,25.46875,27.875,19.125,12.125,26.6875,32.09375,35.1875,20.78125
20000511,46.68750,56.00000,0.91797,46.66667,2.74375,42.96875,26.78125,34.41277,1407.81,41.46875,10.833333,441.5625,60.25,40.569813,5.5,29.091513,99.844643,59.024448,18.59375,38.1875,48.59375,33.9375,40,40.515301,4.15625,98.375,22.3125,9.52381,16.974066,27.09375,37.1875,11.765625,32.14616,23.8125,23.5,36.9375,36.3125,1539.166626,61.625,59.875,31.875,12.625,29.25,30.09375,33.893845,26.5,28.25,19.21875,12.171875,26,32.5,34.9375,21.25
20000512,47.14063,56.81250,0.96094,47.75000,2.68750,42.43750,26.12500,33.86990,1420.96,41.015625,10.708333,451.40625,59.9375,40.261532,5.5,29.33194,99.844643,57.736099,18.9375,37.5625,48.03125,34.40625,39.5,40.88591,4.070313,96.75,22.125,9.46712,16.609333,27.046875,39.125,11.9375,33.071232,25.5625,24.3125,36.5625,36.0625,1532.083374,62.375,61.75,32.5625,12.03125,29.125,29.421875,34.438492,26.09375,28.21875,19.21875,11.992188,25.125,32.0625,35.140625,21.84375
20000515,47.00000,57.00000,0.90179,49.75000,2.80313,42.96875,25.87500,34.74320,1452.36,41.8125,10.875,471.5625,60,40.261532,5.3125,28.782394,99.605644,58.485138,19.8125,38.1875,53,34.6875,39.375,41.745731,4.0625,94.875,21.625,9.52381,17.479078,27.5,41.0625,12.203125,32.203979,26.875,27.375,36.9375,36.5625,1605.833374,64.1875,61.6875,34.125,12.5625,29.875,29.625,34.522285,26.71875,28.46875,19.25,12.671875,25.3125,32.4375,35.5,22.4375
20000516,46.46875,58.00000,0.94364,49.50000,2.95313,45.03125,24.46875,34.50718,1466.04,41.625,10.958333,462.65625,60.5625,41.61797,5.3125,29.228899,104.206497,58.724831,19.90625,39.1875,53.84375,34.75,39.125,42.220116,4.15625,93.125,21.5625,9.46712,17.338797,30.96875,40.34375,12.25,31.510176,26,27.4375,36.6875,36.25,1635.833374,64.6875,67.75,34.3125,12.5,30.4375,29.03125,35.150726,26.4375,28.125,19.34375,12.4375,25.3125,32.25,35.71875,21.8125
20000517,45.65625,56.37500,0.90513,49.33333,3.05000,44.00000,24.12500,34.22394,1447.80,40.6875,10.333333,457.96875,58,41.679626,5.3125,28.782394,103.130974,59.983219,19.28125,39.0625,53.5625,33.84375,39,42.694496,4.054688,90.875,21.4375,9.637188,17.31074,30.078125,41.03125,12.0625,31.683626,26.1875,27.25,35.625,35.0625,1575,62.921875,73.5,33,12.65625,29.25,29.28125,35.52779,25.96875,27.3125,19.53125,12.0625,24.0625,32.5,34.8125,21.46875
20000518,45.43750,57.93750,0.89955,50.08333,2.76875,43.53125,24.71875,33.42145,1437.21,40.726563,10.208333,461.71875,55.375,40.63147,5.1875,29.469324,101.398186,58.365292,19.96875,38.625,53.6875,33.09375,39.515625,42.872391,3.835938,98,21.6875,9.637188,18.208542,28.75,41.25,12.5,32.348518,26.375,26.3125,36.0625,35.9375,1581.666626,61.1875,73.1875,33.5625,13.125,28.5,29.53125,35.569687,25.78125,27.84375,19.4375,12.25,24.0625,32.375,35.453125,21.59375
20000519,46.65625,57.06250,0.83929,48.33333,2.63125,42.25000,25.03125,32.24131,1406.95,40.875,9.916667,457.03125,53.4375,40.508156,5.1875,29.366285,101.756691,58.005753,19.40625,37.8125,52.21875,32.53125,39.25,41.923622,3.765625,97.4375,21.625,9.52381,18.657442,27.390625,41.40625,12.140625,33.302498,26.75,27.5,36.1875,36.0625,1551.666626,59.875,70.0625,33,12.96875,28.1875,28.46875,34.187119,26.4375,28.40625,19.90625,12.03125,24.6875,32.53125,35.09375,21.5625
20000522,47.03125,57.37500,0.80301,48.12500,2.59375,42.09375,25.34375,32.09970,1400.72,41.65625,9.979167,459.84375,55.25,40.323189,4.8125,28.164158,104.445503,57.526367,19.21875,38.875,53.125,32.09375,39.75,41.686432,3.734375,92.25,21.625,10.090703,19.190514,27.421875,41.75,12.609375,33.851757,27.75,27.375,36.8125,36.5625,1595,57.1875,70,33.75,12.5,28.4375,28.28125,33.810055,27.0625,28.09375,19.8125,12.21875,24.875,32.4375,35.0625,21.9375
20000523,46.62500,57.18750,0.76618,48.75000,2.33438,42.06250,25.00000,31.58044,1373.86,41.5,10.041667,467.34375,50.546875,39.521656,5.28125,28.232849,102.652962,57.286674,19.4375,39.125,52.46875,31.59375,39.4375,41.923622,3.539063,93.5,21.4375,9.863946,19.190514,27.234375,41.90625,12.75,35.730804,28.6875,27.25,36.5625,35.5,1514.166626,55.5625,67.75,33.8125,12.375,28.4375,27.96875,33.349197,26.6875,28.46875,19.8125,12.078125,25.4375,32.1875,33.5,21.90625
20000524,47.12500,56.87500,0.78292,47.75000,2.42813,44.09375,26.34375,32.57175,1399.05,41.46875,10.458333,460.3125,55.125,38.78178,5.359375,28.541969,104.804016,57.346596,18.96875,38.75,53.625,32.78125,40.75,41.982922,3.875,93.75,21.4375,10.657596,19.513161,26.53125,40.96875,12.671875,34.516651,30,28.5625,37.25,35.75,1533.333374,59.625,66.4375,34.9375,12.375,31.625,28.3125,33.432991,26.3125,29.15625,20.03125,11.453125,24.875,32.9375,32.25,22.25
20000525,46.59375,55.00000,0.77916,46.83333,2.27500,42.46875,26.34375,31.76926,1381.52,40.71875,10.5,439.21875,54.5,39.275032,5.46875,27.855038,101.816444,56.028282,18.0625,37.3125,53.84375,30.75,39.9375,43.317123,3.734375,94,21.5625,10.884354,19.190514,26.125,41.8125,12.5625,32.897781,26.8125,28,36.875,35.375,1528.333374,57.9375,69.125,34.9375,12.90625,31,28,32.972134,24.875,28.5625,19.90625,11.6875,24.625,32.96875,32.46875,21.9375
20000526,45.68750,54.00000,0.77121,47.00000,2.32500,42.00000,27.28125,32.19411,1378.02,41.1875,10.416667,436.875,54.9375,39.336689,5.46875,26.481176,102.234703,55.608822,18.21875,37.75,53.9375,30.71875,41,42.813091,3.640625,93.8125,21.4375,10.827664,18.713554,25.703125,42.96875,12.71875,31.857077,26.8125,27.4375,36.8125,35.625,1514.166626,59,67.9375,35,12.53125,31.6875,27.875,32.469383,24.5,28.21875,20.5,11.4375,24.375,33.125,32.21875,22.1875
